time,ALARM.PERIOD,ALARM.TOTAL,C01.MV,C01.PV,C01.SV,C02.MV,C02.PV,C02.SV,C03.MV,C03.PV,C03.SV,C04.MV,C04.PV,C04.SV,C05.MV,C05.PV,C05.SV,C06.MV,C06.PV,C06.SV,C07.MV,C07.PV,C07.SV,C08.MV,C08.PV,C08.SV,C09.MV,C09.PV,C09.SV,C10.MV,C10.PV,C10.SV,C11.MV,C11.PV,C11.SV,C12.MV,C12.PV,C12.SV,C13.MV,C13.PV,C13.SV,C14.MV,C14.PV,C14.SV,C15.MV,C15.PV,C15.SV,C16.MV,C16.PV,C16.SV,C17.MV,C17.PV,C17.SV,C18.MV,C18.PV,C18.SV,C19.MV,C19.PV,C19.SV,C20.MV,C20.PV,C20.SV,FI105.F,FI106.F,FI107.F,FI202.F,FI252.F,FI307.F,FI308.F,FI310.F,FI406.F,FIC101.MV,FIC101.PV,FIC101.SV,FIC102.MV,FIC102.PV,FIC102.SV,FIC103.MV,FIC103.PV,FIC103.SV,FIC201.MV,FIC201.PV,FIC201.SV,FIC251.MV,FIC251.PV,FIC251.SV,FIC301.MV,FIC301.PV,FIC301.SV,FIC302.MV,FIC302.PV,FIC302.SV,FIC303.MV,FIC303.PV,FIC303.SV,FIC304.MV,FIC304.PV,FIC304.SV,FIC305.MV,FIC305.PV,FIC305.SV,FIC306.MV,FIC306.PV,FIC306.SV,FIC401.MV,FIC401.PV,FIC401.SV,FIC402.MV,FIC402.PV,FIC402.SV,FIC403.MV,FIC403.PV,FIC403.SV,FIC404.MV,FIC404.PV,FIC404.SV,FIC405.MV,FIC405.PV,FIC405.SV,LIC101.MV,LIC101.PV,LIC101.SV,LIC102.MV,LIC102.PV,LIC102.SV,LIC201.MV,LIC201.PV,LIC201.SV,LIC251.MV,LIC251.PV,LIC251.SV,LIC301.MV,LIC301.PV,LIC301.SV,LIC401.MV,LIC401.PV,LIC401.SV,LIC402.MV,LIC402.PV,LIC402.SV,LIC402B.MV,LIC402B.PV,LIC402B.SV,LIC403.MV,LIC403.PV,LIC403.SV,MERIT.V01,MERIT.V02,MERIT.V06,MONITOR.Abnormal,OPERATE.PERIOD,OPERATE.TOTAL,PI106.P,PIC101.MV,PIC101.PV,PIC101.SV,PIC102.MV,PIC102.PV,PIC102.SV,PIC201.MV,PIC201.PV,PIC201.SV,PIC301.MV,PIC301.PV,PIC301.SV,PIC401.MV,PIC401.PV,PIC401.SV,QI101.Q,QI101.Qs,QI102.Q,QI102.Qs,QI103.Q,QI103.Qs,QI104.Q,QI104.Qs,QI105.Q,QI105.Qs,QI106.Q,QI106.Qs,QI301.Q,QI301.Qs,QI302.Q,QI302.Qs,QI401.Q,QI401.Qs,QI402.Q,QI402.Qs,QI403.Q,QI403.Qs,QI404.Q,QI404.Qs,QI405.Q,QI405.Qs,QIC101.MV,QIC101.PV,QIC101.SV,QIC102.MV,QIC102.PV,QIC102.SV,QIC103.MV,QIC103.PV,QIC103.SV,QIC104.MV,QIC104.PV,QIC104.SV,QIC105.MV,QIC105.PV,QIC105.SV,QIC401.MV,QIC401.PV,QIC401.SV,TI101.T,TI105.T,TI106.T,TIC102.MV,TIC102.PV,TIC102.SV,TIC103.MV,TIC103.PV,TIC103.SV,TIC104.MV,TIC104.PV,TIC104.SV,TIC201.MV,TIC201.PV,TIC201.SV,TIC202.MV,TIC202.PV,TIC202.SV,TIC301.MV,TIC301.PV,TIC301.SV,TIC302.MV,TIC302.PV,TIC302.SV,TIC401.MV,TIC401.PV,TIC401.SV,TIC402.MV,TIC402.PV,TIC402.SV
1562122700000,1,5787.444444,53.13992932,0,0,25.00271119,0,0,77.47453774,0,0,0,0,0,49.77187655,0,0,52.29295429,0,0,34.27300749,0,0,45.72559302,0,0,41.09402612,0,0,2.926097911,0,0,71.87548355,0,0,100,0,0,100,0,0,77.94222301,0,0,74.62574206,0,0,72.8552122,0,0,67.68873811,0,0,75.47128291,0,0,0,0,0,0,0,0,25.91604664,25.37509397,21.09653647,21.88474014,10.19464243,0.104044962,21.2708266,12.37802247,0.907070658,53.08561124,0.999151122,0.995207561,25.23901086,7.54366104,7.601273149,77.47076996,1.42537566,1.42539316,52.29123935,7.813925257,7.813884904,34.46843747,3.160463223,3.160334605,45.76218572,2.602190009,2.6,40.98996293,51.77202583,51.65,2.682312368,0.389488681,0.407089902,71.96203772,4.565424112,4.565365511,100,11.76769125,11.77700019,100,9.401086327,9.383390137,78.0173469,7.537431549,7.547400623,74.57484912,4.325425618,4.323385497,72.85429466,25.29983049,25.3,67.74552831,7.068956205,7.068920859,0,0,0,33.14918057,59.95891938,60,20.38490282,59.99248706,60,52.28611167,49.66239548,50,34.42305558,52.27989948,50,71.94909467,49.1467706,50,67.73600052,48.77926945,50,72.85427799,49.9263639,49.92618687,74.57248083,49.9263639,50,78.17769512,50.33856589,50,1397.273924,-118.0898403,1520.936361,0,0,2,786.0492737,77.47744832,884.6892645,885,31.30827509,295.8486787,299.0332152,91.35763039,620.4486981,620,2.781074717,891.8072584,891.7968391,32.7310044,124.2992473,124.1,7.516642349,7.531600079,0.411,0.410028505,21.49455556,21.21739377,58.64633333,58.67215551,10.87444444,10.99954551,4.952795317,4.955338377,26.13311111,26.14835786,0.506444444,0.503858019,11.25344444,10.47652949,7.267585556,6.559232445,3.921444444,3.931234029,468.3094444,469.5371905,468.3327778,469.5379387,49.79691588,7.52457947,7.5,100,0.411,0.411,4.069264083,21.49455556,21.6,0,58.64633333,58.64633333,0,10.87444444,10.87444444,75.47279811,11.25344444,11.25344444,94.86157642,156.3448105,203.3944866,33.9287393,148.3797253,148.5,59.89213294,158.6064615,158.9,64.68089691,135.9149908,136,77.18172933,44.00156078,44.5,0,70.47220094,70.47231967,66.17014618,24.45423822,25,48.29464797,25.35540444,25,75.47295611,115.6795221,117,49.86242129,49.50626837,49.09470192
1562122760000,2.25,5789.875,53.05051422,0,0,25.11556635,0,0,77.46242474,0,0,0,0,0,49.67518608,0,0,52.36270206,0,0,30.25151581,0,0,45.76396203,0,0,41.10071552,0,0,2.545545591,0,0,70.69961584,0,0,100,0,0,100,0,0,78.16383725,0,0,75.13720398,0,0,72.8270529,0,0,67.20609962,0,0,75.31351882,0,0,0,0,0,0,0,0,25.94385435,25.37526634,21.13339805,21.85115366,10.18112644,0.10399806,21.2931395,12.26176053,0.926587257,53.07961337,0.995380371,0.992864988,24.84283153,7.654266096,7.59854952,77.45850044,1.42461254,1.4245629,52.33894491,7.767166994,7.768400006,30.45195321,2.815077035,2.814872036,45.58243892,2.60652661,2.6,41.1022028,51.65557928,51.65,2.628094309,0.396548138,0.334446054,70.75749252,4.49708313,4.497192788,100,11.83290115,11.85078686,100,9.459991001,9.4806451,78.13046415,7.553108945,7.531918977,75.08518941,4.346220095,4.346163844,72.83108912,25.30097644,25.3,67.20281579,7.002653459,7.002643391,0,0,0,33.25637345,59.94157791,60,20.38029701,59.87904687,60,52.34084306,50.18563023,50,30.39971617,52.83444978,50,70.74375567,49.11629428,50,67.20304131,49.80494313,50,72.8303453,50.58744392,50.58739901,75.09044781,50.58760933,50,78.89355276,50.46869277,50,1602.907018,87.45968752,1730.724099,0,0,2,786.2294382,77.45595419,885.5362325,885,31.94937341,296.073009,292.8339681,91.57759099,620.4051374,620,2.575806565,891.0723714,891.088127,32.68557149,124.0027923,124.1,7.5466183,7.535239905,0.4355,0.408801795,21.424875,21.1964749,58.637125,58.57969233,10.8915,11.06575568,4.948390438,4.94919256,26.15,26.16456666,0.50725,0.503135716,11.238375,9.835925312,7.0311675,5.056001086,3.92875,3.928232353,469.555,467.9991869,469.60125,468.0094551,49.64807718,7.546988681,7.5,100,0.4355,0.4355,3.341657338,21.424875,21.6,0,58.637125,58.637125,0,10.8915,10.8915,75.31643908,11.238375,11.238375,94.35170581,156.4987418,203.4039835,34.31211771,148.153658,148.5,58.6558763,159.1185015,158.9,64.36755453,136.5487801,136,76.50355393,43.75846177,44.5,0,70.37592514,70.37587975,64.51446204,24.10604008,25,48.70846316,24.96967432,25,75.31670787,116.78332,117,51.3415499,49.39590666,49.02936849
1562122820000,2.666666667,5790,52.99754378,0,0,25.0409384,0,0,77.44994028,0,0,0,0,0,49.6045149,0,0,52.80144862,0,0,26.71494018,0,0,45.73327941,0,0,40.91406926,0,0,1.187861457,0,0,69.16886323,0,0,100,0,0,100,0,0,78.1721151,0,0,74.68696056,0,0,72.72302545,0,0,67.99088894,0,0,75.23850658,0,0,0,0,0,0,0,0,25.9680965,25.39363597,21.14554396,21.86020657,10.17529954,0.10352559,21.26621063,12.22524471,0.943560222,53.02992046,0.992178704,0.990333248,24.57053079,7.642565055,7.58735747,77.4358867,1.422603783,1.422575113,52.76657272,7.822251844,7.822877883,26.87727521,2.507055785,2.506936058,45.74452868,2.607560994,2.6,40.98112362,51.73045401,51.65,1.19439348,0.176745801,0.175012795,69.23656714,4.404515171,4.404457035,100,11.81194823,11.80201764,100,9.462882025,9.463103377,77.89300457,7.531480364,7.524213669,74.72686843,4.336833612,4.336952139,72.72209452,25.29977023,25.3,67.92748235,7.033433811,7.033450086,0,0,0,33.43630888,59.91110225,60,20.02050125,60.25490675,60,52.781051,50.36473291,50,26.82076339,52.4184504,50,69.22291692,49.03573924,50,67.93708531,50.61575281,50,72.72235231,49.72324886,49.72328276,74.72391035,49.72373273,50,79.34408851,50.24185584,50,1816.706896,301.2595659,1914.048672,0,0,2,786.6140393,77.43430051,885.8148686,885,31.29047391,297.2525526,294.9835634,91.5902548,620.779374,620,1.191606743,893.4782809,893.4960914,32.81026728,124.0497686,124.1,7.555873603,7.556990143,0.453888889,0.40512652,21.284,21.21030257,58.58311111,58.60048965,11.05811111,11.04891043,4.968202281,4.96402776,26.17588889,26.15961692,0.504666667,0.497778318,11.075,9.515105692,5.925496667,4.09036454,3.929888889,3.925167754,469.1134444,463.4719292,469.1214444,463.5003762,49.54639184,7.556447529,7.5,100,0.453888889,0.453888889,1.745054617,21.284,21.6,0,58.58311111,58.58311111,0,11.05811111,11.05811111,75.23958373,11.075,11.075,94.98666192,156.6204719,203.4329366,34.48076409,148.6482909,148.5,58.98210342,159.0269727,158.9,64.48389035,136.2885505,136,75.86349528,44.52124284,44.5,0,70.65143107,70.65144372,63.1153593,24.95317862,25,48.97074067,25.28770706,25,75.23968643,117.2225423,117,50.74992785,48.86515352,49.21556731
1562122880000,0,5790,52.98692898,0,0,24.76137254,0,0,77.45108573,0,0,0,0,0,49.63686748,0,0,53.51216053,0,0,23.76979738,0,0,45.85801643,0,0,40.99054207,0,0,1.023048705,0,0,68.22946021,0,0,100,0,0,100,0,0,77.90853479,0,0,73.08891402,0,0,72.87830013,0,0,69.46345119,0,0,75.17860456,0,0,0,0,0,0,0,0,25.93934578,25.48435624,21.10616237,21.79973405,10.21545,0.104744967,21.33360914,12.26219975,0.947201859,52.96486863,0.995181552,0.99240598,24.7500327,7.606999077,7.604554528,77.45380145,1.425976529,1.425964991,53.49271145,7.927638234,7.925818075,23.85565614,2.243652144,2.243540383,45.89753798,2.588135352,2.6,41.03210271,51.6850723,51.65,1.003382292,0.150037256,0.155661669,68.26731097,4.342000325,4.342063823,100,11.80844562,11.76539951,100,9.445510405,9.441817723,77.88114458,7.537344719,7.518366827,73.14618463,4.24341915,4.242981632,72.87476228,25.29880368,25.3,69.40381952,7.183127061,7.183160489,0,0,0,33.67033329,59.88687049,60,20.65638579,59.72355597,60,53.47614409,50.41542767,50,23.87444872,51.74756214,50,68.2588971,49.3357284,50,69.41291372,50.93914182,50,72.87515282,48.67160402,48.67131662,73.12047086,48.67169865,50,79.22086825,49.84771297,50,1943.291867,427.8605059,1982.647859,0,0,2,785.8930866,77.45636471,884.8089037,885,31.5941617,295.8782488,296.6849667,91.47558985,620.1103498,620,1.009176565,890.1598536,890.183074,32.7240475,124.209219,124.1,7.53695455,7.534169113,0.42675,0.41050475,21.286,21.24364846,58.59475,58.62689348,11.033625,11.04361014,4.944544508,4.94702379,26.1595,26.18374472,0.497625,0.504022986,10.085,9.552355683,4.5406525,3.694978285,3.9265,3.925198024,466.0815,458.1754003,465.92025,458.1855758,49.60269319,7.53698911,7.5,100,0.42675,0.42675,1.55168771,21.286,21.6,0,58.59475,58.59475,0,11.033625,11.033625,75.18265732,10.085,10.085,94.03759564,156.5265888,203.4018029,34.48750331,148.2959412,148.5,59.13126811,158.9317047,158.9,64.08268317,136.006304,136,75.36781921,43.5122911,44.5,0,70.31642398,70.31661029,61.96976736,24.06022845,25,49.27218178,24.90692175,25,75.18277603,117.4992757,117,51.01797872,49.09084825,49.0849201
1562122940000,0,5790,52.85422439,0,0,24.73897757,0,0,77.4861253,0,0,0,0,0,49.76491612,0,0,54.24255815,0,0,21.78435387,0,0,45.64083876,0,0,40.90691195,0,0,0.835543454,0,0,67.47808606,0,0,100,0,0,100,0,0,77.80979602,0,0,71.31408417,0,0,72.88212521,0,0,70.37198473,0,0,75.09161202,0,0,0,0,0,0,0,0,25.91532856,25.25417555,21.08877688,21.82383838,10.22364599,0.104780974,21.1493355,12.33062935,0.935657618,52.88064225,1.000041978,0.994502855,24.82175224,7.573705811,7.608464838,77.47876414,1.427006463,1.427107748,54.22824502,8.034879991,8.029406773,21.82053064,2.059617723,2.059545064,45.72547993,2.604247693,2.6,40.96430524,51.71602489,51.65,0.883384529,0.123685353,0.116900104,67.49263781,4.290369969,4.290347361,100,11.7497325,11.73388486,100,9.415142432,9.397665575,77.78023433,7.517807736,7.512127835,71.47553663,4.168166598,4.168625872,72.88419571,25.30028307,25.3,70.31291496,7.271437641,7.271470233,0,0,0,33.84712776,59.90815473,60,20.35152677,60.0737705,60,54.24929215,50.49496467,50,21.7753503,51.28797924,50,67.48710875,49.54176935,50,70.31795901,50.60137672,50,72.88397571,48.78401027,48.78407007,71.46314565,48.78401027,50,78.58747264,49.52741151,50,1992.407407,476.9490259,2006.64177,0,0,2,785.730631,77.47749007,884.3872006,885,31.59957864,297.2047829,295.0385252,91.38180119,619.3387584,620,0.877315442,892.8664162,892.8471968,32.54936544,124.2578078,124.1,7.498196977,7.519993984,0.3995,0.4109039,21.2675,21.23401249,58.6045,58.56945668,11.0635,11.15233059,4.912957572,4.910914697,26.168,26.20696715,0.50125,0.505078614,9.297,9.751064759,3.9008425,3.43295477,3.925,3.924891533,460.658625,456.2027536,460.500875,456.2125385,49.77907065,7.498356165,7.5,100,0.3995,0.3995,1.16378604,21.2675,21.6,0,58.6045,58.6045,0,11.0635,11.0635,75.09374577,9.367,9.367,95.29401114,156.7579993,203.396827,34.62960531,148.5178626,148.5,58.99228066,159.0201593,158.9,64.13847981,135.9965136,136,75.09842572,44.80311225,44.5,0,70.39970049,70.3995183,61.57078106,25.32009603,25,49.0367906,24.96031067,25,75.12073083,117.7694056,117,50.78683799,48.92883772,48.82244323
1562123000000,0.111111111,5790.777778,52.92079417,0,0,24.4273661,0,0,77.55713658,0,0,0,0,0,50.06998514,0,0,54.3895543,0,0,21.75366347,0,0,45.89315694,0,0,40.98834999,0,0,1.964004016,0,0,67.49740816,0,0,100,0,0,100,0,0,77.68526089,0,0,69.01187018,0,0,72.55327727,0,0,70.86453882,0,0,75.032146,0,0,0,0,0,0,0,0,25.8955311,25.38571177,21.04819291,21.76697274,10.2537366,0.106084228,21.22093853,12.34205063,0.908498991,52.91979477,1.001755779,1.000445315,24.46166104,7.650608176,7.628462237,77.54020839,1.430310914,1.43036714,54.36211919,8.071645302,8.073190119,21.78027031,2.036698819,2.036719641,45.97294579,2.598673764,2.6,40.97854796,51.7104427,51.65,1.914273158,0.281749673,0.303440379,67.48526177,4.276831411,4.276660764,100,11.73913706,11.71487562,100,9.41486057,9.435337688,77.57617328,7.509965158,7.500409292,68.99594455,4.002572286,4.002006546,72.57412406,25.30458977,25.3,70.90153133,7.342206727,7.342194262,0,0,0,33.98090417,59.93264443,60,20.83583475,59.77672399,60,54.38528411,50.11919571,50,21.74110443,49.99703613,50,67.48808978,50.04100368,50,70.9009165,50.1795719,50,72.57194145,48.78178322,48.78226942,69.0534657,48.78100885,50,77.87230516,49.57385697,50,1925.660535,410.2084653,1867.551817,0,0,2,784.9739197,77.54720259,882.8706654,885,31.71714697,297.5723441,296.182145,91.35629323,619.5581726,620,1.937491896,891.0276091,890.9865666,32.43351914,124.1315891,124.1,7.445363541,7.479416652,0.386333333,0.414894997,21.47355556,21.2471176,58.56177778,58.59652189,11.17688889,11.09175264,4.86272092,4.861120887,26.19466667,26.2416137,0.503888889,0.510607341,9.173111111,10.12473698,3.596433333,3.374811908,3.924444444,3.923645235,457.135,454.39684,457.0046667,454.4042289,50.01788628,7.455175665,7.5,100,0.386333333,0.386333333,3.032399967,21.47355556,21.6,0,58.56177778,58.56177778,0,11.17688889,11.17688889,75.0031713,9.173111111,9.173111111,95.03434811,156.8802751,203.3513195,34.39332235,148.6343267,148.5,59.23463124,158.9317522,158.9,63.51467686,136.4212967,136,75.59512888,44.3311704,44.5,0,70.43725599,70.43704399,62.72339113,24.90952318,25,49.24171703,25.00834083,25,75.00326927,118.2074108,117,51.59026688,49.01746972,48.65002055
1562123060000,1,5792,52.92583827,0,0,24.23543731,0,0,77.56575005,0,0,0,0,0,50.0347171,0,0,54.52943002,0,0,22.54405149,0,0,45.88430717,0,0,41.03824884,0,0,1.488032966,0,0,67.78066237,0,0,100,0,0,100,0,0,77.51244091,0,0,69.32878833,0,0,72.32522692,0,0,69.98729907,0,0,75.10238285,0,0,0,0,0,0,0,0,25.85424314,25.34224549,21.004709,21.76589849,10.26056924,0.104213935,21.11300625,12.37478067,0.900894234,52.89656396,1.002343378,0.999215209,24.28519415,7.6698865,7.628320276,77.55329404,1.430349346,1.430338425,54.49024523,8.08502752,8.08448508,22.55436584,2.100747711,2.100769435,45.94108284,2.601267005,2.6,41.02924692,51.65058316,51.65,1.802428406,0.272233847,0.24384321,67.76876994,4.285574169,4.285697485,100,11.72734399,11.73289117,100,9.362714995,9.386820968,77.50222634,7.526056401,7.5102846,69.16174412,4.014705241,4.01473691,72.32683371,25.30031804,25.3,70.02682918,7.28252417,7.282490453,0,0,0,34.07200286,59.95811569,60,20.70746491,60.18933169,60,54.48924482,50.02743618,50,22.57322509,49.27322332,50,67.77420539,50.23826548,50,70.02058709,49.41218356,50,72.32648565,50.28287355,50.28333416,69.17059096,50.28287355,50,77.64891788,49.92536209,50,1854.25624,338.8089102,1840.734923,0,0,2,785.0702491,77.55820734,883.9845848,885,31.20889322,295.6855965,299.3162307,91.10772037,619.833496,620,1.79332504,891.8910968,891.9037956,32.36411101,124.1973365,124.1,7.473554802,7.467819181,0.411875,0.412823619,21.272375,21.21889671,58.56425,58.53994861,11.2295,11.16842605,4.884279872,4.886807955,26.223375,26.22239561,0.507375,0.508327967,9.9695,10.38747264,3.44199875,3.312681901,3.923375,3.921762818,455.211125,453.4542652,455.043,453.4561834,49.95992337,7.474600742,7.5,100,0.411501527,0.411875,1.828322617,21.27378759,21.6,0,58.56419047,58.56425,0,11.22928937,11.2295,75.10261957,9.968797534,9.9695,95.26095039,156.4397696,203.3426335,34.03839357,148.429041,148.5,59.97006548,158.6343199,158.9,63.90754783,135.4933158,136,75.06953831,44.44027858,44.5,0,70.16119498,70.16131585,62.34164976,25.29121806,25,49.84405468,24.95689567,25,75.10264804,117.4793739,117,51.58230531,48.50350642,48.54486927
1562123120000,1,5792,52.92029031,0,0,24.22229037,0,0,77.52622558,0,0,0,0,0,49.87831265,0,0,54.28289756,0,0,24.80626695,0,0,46.00353416,0,0,41.08084192,0,0,0.393669233,0,0,68.61916678,0,0,100,0,0,100,0,0,77.47282878,0,0,70.92447331,0,0,72.30439065,0,0,69.74214906,0,0,75.00864893,0,0,0,0,0,0,0,0,25.89537953,25.31773776,21.06387472,21.82643681,10.24432823,0.103834245,21.18677318,12.42985803,0.902892492,52.90101435,1.00163599,0.998564067,24.34012946,7.605124985,7.604989014,77.53467927,1.426165814,1.426213508,54.29953427,8.09359861,8.094300985,24.67569677,2.275807116,2.275838114,45.86008021,2.602649703,2.6,41.00841511,51.58730074,51.65,0.381223263,0.020155816,0.027548079,68.57139906,4.330575183,4.330615523,100,11.72866932,11.74789161,100,9.38759413,9.390814377,77.53561036,7.518200636,7.500962808,70.84752254,4.110166421,4.110272328,72.30514309,25.300055,25.3,69.73298767,7.243568868,7.243582355,0,0,0,34.0808943,59.99275685,60,20.02081023,60.11962244,60,54.29853731,49.787556,50,24.70850892,48.36320451,50,68.5828682,50.6239151,50,69.73415527,49.90675188,50,72.30507071,51.06523858,51.06549003,70.86416246,51.06506596,50,78.04144108,50.32103062,50,1837.149863,321.6889206,1815.53096,0,0,2,785.9279352,77.52529804,885.5809206,885,31.80660874,296.4049408,292.813121,91.31775798,619.7714486,620,0.387390141,892.4740117,892.5108573,32.22060224,124.1894722,124.1,7.487403907,7.473502026,0.434111111,0.409374151,21.07377778,21.24077124,58.56733333,58.5779217,11.18122222,11.13939104,4.87826664,4.877262005,26.22666667,26.22241275,0.51,0.503418394,10.66433333,10.62258773,3.379601111,3.340894756,3.921888889,3.922252179,454.0364444,454.2034053,453.915,454.195028,49.91234707,7.487616946,7.5,100,0.434111111,0.434111111,0.270974618,21.07377778,21.6,0,58.56733333,58.56733333,0,11.18122222,11.18122222,75.00910954,10.66433333,10.66433333,95.07782635,156.6624877,203.3705305,34.69345348,148.0886496,148.5,58.82025296,159.1019712,158.9,64.44888989,135.6338914,136,75.28494844,44.54528886,44.5,0,69.9283319,69.94175418,63.60435093,25.26023951,25,48.47869421,24.58779006,25,75.00915591,117.8810896,117,51.94537071,48.71914194,48.32994536
1562123180000,1,5792,52.99570017,0,0,24.18138445,0,0,77.54330568,0,0,0,0,0,50.04831525,0,0,53.64665738,0,0,28.25297018,0,0,45.90008118,0,0,41.02837061,0,0,0.157879088,0,0,69.81999757,0,0,100,0,0,100,0,0,77.51123316,0,0,72.72393622,0,0,72.29457555,0,0,70.26447682,0,0,75.11932432,0,0,0,0,0,0,0,0,25.90131409,25.39941208,21.07767348,21.89194121,10.23801523,0.103684031,21.20764604,12.4302378,0.925822413,53.01989939,0.991988255,0.99774637,24.12440555,7.608263419,7.602607834,77.51589753,1.425639472,1.425642102,53.6857054,8.0252807,8.024716361,28.07127012,2.565714668,2.565907987,45.92410511,2.593782685,2.6,41.11640211,51.5900401,51.65,0.186313981,0.022865581,0.0163076,69.75479207,4.404857473,4.404779151,100,11.70948318,11.70536397,100,9.396778138,9.33874419,77.39127151,7.524430163,7.511880573,72.67615357,4.200835578,4.200949915,72.2951845,25.29992254,25.3,70.22068599,7.261646674,7.261666775,0,0,0,34.02087512,60.03352341,60,20.54749404,59.89702512,60,53.67262736,49.5412688,50,28.12933931,47.61818022,50,69.77700983,50.78640435,50,70.22723829,50.43436015,50,72.29525926,51.09861703,51.0957802,72.67136795,51.09861703,50,78.84068062,50.53301291,50,1786.054165,270.606835,1741.692709,0,0,2,785.9957575,77.53220503,884.9335706,885,31.32408758,295.7677993,298.5329396,91.36419478,620.2625928,620,0.174032433,891.7667283,891.7408351,32.20064069,124.0828005,124.1,7.462437313,7.472579031,0.437125,0.408859305,21.088125,21.25938074,58.565125,58.61800168,11.11375,11.03976534,4.886832936,4.886508837,26.213125,26.22908336,0.505,0.502377545,11.046,10.81783448,3.332225,3.431129359,3.921625,3.920552373,453.72575,456.1544398,453.738375,456.1493959,49.97276233,7.477355935,7.5,100,0.437125033,0.437125,0.134340434,21.08812521,21.6,0,58.56512495,58.565125,0,11.11375001,11.11375,75.11906205,11.04599918,11.046,94.39740858,156.6246378,203.3500513,34.89605433,148.2202897,148.5,59.708909,158.7194071,158.9,65.06589244,135.7577425,136,74.8912493,44.07420051,44.5,0,69.94130617,69.94111185,63.54018351,24.77444457,25,47.79024532,24.71164474,25,75.11903828,117.1248452,117,52.5795201,48.45491365,48.30117382
1562123240000,0,5792,53.05318115,0,0,24.16377547,0,0,77.53161559,0,0,0,0,0,50.04799034,0,0,52.85556362,0,0,32.23796147,0,0,46.08144034,0,0,41.17165196,0,0,0.619460761,0,0,71.23117269,0,0,100,0,0,100,0,0,77.64234352,0,0,73.6554424,0,0,72.37977135,0,0,70.79186166,0,0,75.1517044,0,0,0,0,0,0,0,0,25.91571035,25.36503565,21.08460295,21.81736531,10.23978847,0.104759637,21.24269157,12.37288865,0.946285995,53.04468118,0.996390647,1.000724119,24.13092044,7.641582526,7.604485377,77.52868862,1.425870411,1.42585895,52.91658279,7.883569675,7.883656821,31.99764306,2.913130628,2.913270528,45.83279589,2.603736841,2.6,41.0867146,51.60438241,51.65,0.601754734,0.059066699,0.069773382,71.17174616,4.491212787,4.491104909,100,11.76713458,11.77262109,100,9.414553286,9.420022606,77.61818148,7.517209671,7.515228688,73.73020275,4.276740511,4.276765517,72.3699628,25.29786933,25.3,70.79252422,7.323058719,7.323066327,0,0,0,33.85048547,60.0850911,60,20.2699429,60.07012247,60,52.91177455,49.60762392,50,32.04336494,47.60027215,50,71.18676534,50.99019942,50,70.79270603,50.22251146,50,72.37091778,50.90494345,50.90486479,73.74012873,50.90510571,50,79.39414347,50.30366792,50,1665.172336,149.645066,1599.337512,0,0,2,785.935783,77.53345576,884.7669596,885,31.56759051,296.2005653,296.9478166,91.4064424,620.0973275,620,0.607962617,892.340509,892.3476395,32.16910152,124.1236182,124.1,7.463998391,7.470150779,0.421,0.410571443,21.15488889,21.27668102,58.577,58.61457907,11.053,11.05122294,4.867963117,4.869120269,26.21233333,26.24829405,0.500888889,0.504425491,10.98322222,10.71873957,3.383292222,3.354934804,3.920888889,3.919420219,455.0737778,457.5732315,455.1322222,457.5639997,50.06569842,7.463977588,7.5,100,0.421,0.421,0.69439802,21.15488889,21.6,0,58.577,58.577,0,11.053,11.053,75.15205014,10.98322222,10.98322222,94.87562978,156.7480019,203.3247905,34.65809992,149.3476865,148.5,59.39051642,158.8410998,158.9,65.15153067,135.8817922,136,74.84063626,44.52787846,44.5,0,71.08400708,71.08419244,63.99367754,25.19399222,25,48.05447937,25.78492312,25,75.15209106,116.9220141,117,53.09857297,48.69530575,48.25355555
